case,x,y,county,co_char,city,trafid1,trafid2
296,-122.17741389999999,47.503094444,33,King,1830,SR-900,NE 12TH ST
297,-120.86629440000002,47.177691667,37,Kittitas,0,SR-970,
297,-120.86629440000002,47.177691667,37,Kittitas,0,SR-970,
298,-119.68472220000001,47.220230556000004,25,Grant,0,CR-ROAD 9 NW,
298,-119.68472220000001,47.220230556000004,25,Grant,0,CR-ROAD 9 NW,
299,-122.43403329999998,47.218347222,53,Pierce,2230,SR-7,S 43RD ST
299,-122.43403329999998,47.218347222,53,Pierce,2230,SR-7,S 43RD ST
301,-123.38780279999999,46.208769444,69,Wahkiakum,290,SR-4,
301,-123.38780279999999,46.208769444,69,Wahkiakum,290,SR-4,
301,-123.38780279999999,46.208769444,69,Wahkiakum,290,SR-4,
302,-120.48115559999998,46.37535,77,Yakima,0,CR-FORT RD,LATERAL RD A
302,-120.48115559999998,46.37535,77,Yakima,0,CR-FORT RD,LATERAL RD A
303,-120.041,46.374691667,77,Yakima,0,CR-INDEPENDENCE RD,MAPLE GROVE RD
303,-120.041,46.374691667,77,Yakima,0,CR-INDEPENDENCE RD,MAPLE GROVE RD
304,-121.69832609999999,48.7626636,73,Whatcom,0,FS RD 1130,
305,-122.31358329999999,47.54885,33,King,1960,I-5 RAMP,
306,-119.27332220000001,46.273027778,5,Benton,1850,GEORGE WAHINGTON WAY,JADWIN AVE
307,-122.270425,47.37678055600001,33,King,1030,SR-516,
307,-122.270425,47.37678055600001,33,King,1030,SR-516,
307,-122.270425,47.37678055600001,33,King,1030,SR-516,
307,-122.270425,47.37678055600001,33,King,1030,SR-516,
308,-120.67979170000001,47.565625,7,Chelan,0,CR-ICICLE RD,
309,-122.4994472,47.236169444,53,Pierce,2230,SR-16,
310,-118.45138610000001,46.055663888999995,71,Walla Walla,0,US-12,
311,-120.5456861,46.97478611100001,37,Kittitas,0,I-90,
312,-122.2070611,47.909266667,61,Snohomish,690,SR-527,98TH ST SE
313,-119.62285559999998,46.247713888999996,5,Benton,0,I-82,
314,-119.95364170000002,47.233002778,25,Grant,0,SR-28,ROAD 10 NW
314,-119.95364170000002,47.233002778,25,Grant,0,SR-28,ROAD 10 NW
315,-117.2703611,48.398344443999996,51,Pend Oreille,0,CEE CEE AH CREEK RD,
316,-121.90748329999998,48.536666667,57,Skagit,0,CR-BAKER LAKE RD,
317,-122.2024,47.374913889,33,King,1030,SR-515,SE 253 PL
317,-122.2024,47.374913889,33,King,1030,SR-515,SE 253 PL
318,-118.4071861,47.103077778,1,Adams,0,US-395,
319,-119.19180559999998,46.2124,5,Benton,1020,CLEARWATER,EDISON
319,-119.19180559999998,46.2124,5,Benton,1020,CLEARWATER,EDISON
320,-122.12087220000001,47.439533333,33,King,0,CR-SE PETROVITSKY RD,PARKSIDE WAY SE
320,-122.12087220000001,47.439533333,33,King,0,CR-SE PETROVITSKY RD,PARKSIDE WAY SE
321,-122.6534889,47.56333888899999,35,Kitsap,180,SR-304,
321,-122.6534889,47.56333888899999,35,Kitsap,180,SR-304,
322,-117.0805361,47.660355556000006,63,Spokane,1165,E VALLEYWAY AVE,
323,-119.8944,46.229202778,77,Yakima,0,CR-OLD PROSSER RD,MOUNTAINVIEW RD
323,-119.8944,46.229202778,77,Yakima,0,CR-OLD PROSSER RD,MOUNTAINVIEW RD
324,-122.6020806,45.621230556,11,Clark,2370,N ANDRESEN RD,
325,-122.09888329999998,47.885522222,61,Snohomish,0,CR-SPRINGHETTI RD,
325,-122.09888329999998,47.885522222,61,Snohomish,0,CR-SPRINGHETTI RD,
326,-122.34538329999998,47.741433333,33,King,2005,SR-99,N 155TH ST
326,-122.34538329999998,47.741433333,33,King,2005,SR-99,N 155TH ST
326,-122.34538329999998,47.741433333,33,King,2005,SR-99,N 155TH ST
326,-122.34538329999998,47.741433333,33,King,2005,SR-99,N 155TH ST
327,-122.69434440000002,47.013230556,67,Thurston,0,SR-510,
327,-122.69434440000002,47.013230556,67,Thurston,0,SR-510,
327,-122.69434440000002,47.013230556,67,Thurston,0,SR-510,
327,-122.69434440000002,47.013230556,67,Thurston,0,SR-510,
328,-121.96075559999998,47.595883333,33,King,0,SR-202,
328,-121.96075559999998,47.595883333,33,King,0,SR-202,
329,-119.18439440000002,46.264775,21,Franklin,1660,I-182 RAMP,
330,-122.58953059999999,45.831436111,11,Clark,0,CR-NE 82ND AVE,
330,-122.58953059999999,45.831436111,11,Clark,0,CR-NE 82ND AVE,
330,-122.58953059999999,45.831436111,11,Clark,0,CR-NE 82ND AVE,
331,-120.0199889,46.374588888999995,77,Yakima,0,CR-INDEPENDENCE RD,SCOON RD
331,-120.0199889,46.374588888999995,77,Yakima,0,CR-INDEPENDENCE RD,SCOON RD
332,-120.50277779999999,46.17398888899999,77,Yakima,0,US-97,
332,-120.50277779999999,46.17398888899999,77,Yakima,0,US-97,
333,-122.38019440000001,47.2473,53,Pierce,2230,SR-509,
334,-122.13028059999999,47.678558333000005,33,King,1820,NE 85TH ST,158TH AVE NE
335,-122.2497111,47.462638889,33,King,2310,I-405,
336,-122.26974170000001,48.239069443999995,61,Snohomish,0,CR-268TH ST NW,28TH AVE NW
336,-122.26974170000001,48.239069443999995,61,Snohomish,0,CR-268TH ST NW,28TH AVE NW
337,-122.87320829999999,47.016536111,67,Thurston,1590,NORTH ST SE,CAIN RD SE
338,-122.66609170000001,45.761047221999995,11,Clark,0,I-5,
338,-122.66609170000001,45.761047221999995,11,Clark,0,I-5,
339,-122.03401940000002,47.897555556,61,Snohomish,0,US-2,
339,-122.03401940000002,47.897555556,61,Snohomish,0,US-2,
340,-119.8956667,46.664958333,25,Grant,0,SR-243,ORCHARD RD
340,-119.8956667,46.664958333,25,Grant,0,SR-243,ORCHARD RD
341,-119.45922220000001,46.23235,5,Benton,0,CR-N WEBBER CANYON RD N,
343,-121.78060829999998,47.473869443999995,33,King,0,I-90,
344,-122.59545,45.625347221999995,11,Clark,2370,E MILL PLAIN BLVD,N MORRISON RD
345,-122.2060083,47.442377778,33,King,1830,SE CARR RD,S CARR RD
345,-122.2060083,47.442377778,33,King,1830,SE CARR RD,S CARR RD
346,-122.36991940000001,47.115775,53,Pierce,0,CR-BROOKDALE RD E,
347,-122.94469720000001,48.64461944399999,55,San Juan,0,CR-ORCAS RD,
348,-121.8464889,47.85375,61,Snohomish,1360,US-2,
348,-121.8464889,47.85375,61,Snohomish,1360,US-2,
349,-119.7681111,47.212525,25,Grant,0,CR-ADAMS RD N,
349,-119.7681111,47.212525,25,Grant,0,CR-ADAMS RD N,
350,-123.75434170000001,46.978475,27,Grays Harbor,0,SR-12,ABERDEEN LAKE RD
350,-123.75434170000001,46.978475,27,Grays Harbor,0,SR-12,ABERDEEN LAKE RD
351,-122.2655639,47.461402778,33,King,2310,SR-518,
352,-122.1970528,47.410347222,33,King,1030,SR-515,
353,-122.4348,47.159308333,53,Pierce,0,CR-108TH ST S,
354,-122.32948329999999,47.606194443999996,33,King,1960,I-5 CD16563,
355,-122.29639170000002,47.445255556000006,33,King,1958,SR-99,S 176TH ST
356,-119.23588059999999,47.11628055600001,25,Grant,0,CR-RD L NE,NELSON RD NE
356,-119.23588059999999,47.11628055600001,25,Grant,0,CR-RD L NE,NELSON RD NE
357,-122.48679440000001,45.72295,11,Clark,0,CR-NE 182ND AVE,NE 139TH ST
358,-122.28118059999998,48.278616667,61,Snohomish,0,I-5,
358,-122.28118059999998,48.278616667,61,Snohomish,0,I-5,
359,-122.50860559999998,47.183252778,53,Pierce,1124,LAKEWOOD DR SW,
359,-122.50860559999998,47.183252778,53,Pierce,1124,LAKEWOOD DR SW,
361,-122.3446,47.682741666999995,33,King,1960,SR-99,WINORE AVE N
361,-122.3446,47.682741666999995,33,King,1960,SR-99,WINORE AVE N
362,-122.2938389,47.250941667,53,Pierce,586,SR-161,JOVITA BLVD
362,-122.2938389,47.250941667,53,Pierce,586,SR-161,JOVITA BLVD
363,-122.27876940000002,47.373927778,33,King,1030,REITH RD S,S 253RD ST
363,-122.27876940000002,47.373927778,33,King,1030,REITH RD S,S 253RD ST
364,-122.88295,47.747025,31,Jefferson,0,US-101,
364,-122.88295,47.747025,31,Jefferson,0,US-101,
365,-122.8683,46.579855556000005,41,Lewis,0,SR-508,
366,-121.9764111,47.435555556000004,33,King,0,SR-18,
367,-122.182625,48.035391667,61,Snohomish,690,SR-529,
368,-122.3463444,48.579094444,57,Skagit,0,I-5,
368,-122.3463444,48.579094444,57,Skagit,0,I-5,
368,-122.3463444,48.579094444,57,Skagit,0,I-5,
369,-121.89768329999998,45.684416667,59,Skamania,0,SR-14,
369,-121.89768329999998,45.684416667,59,Skamania,0,SR-14,
370,-122.43513610000001,47.083675,53,Pierce,0,SR-7,
371,-117.18177779999999,47.696433333,63,Spokane,2113,SR-290,
371,-117.18177779999999,47.696433333,63,Spokane,2113,SR-290,
372,-122.6041111,46.528794444,41,Lewis,0,SR-12,
374,-120.32215,47.435375,7,Chelan,2460,SR-285,
375,-122.66693059999999,45.662788889,11,Clark,2370,I-5,
376,-118.35118059999999,46.069983333,71,Walla Walla,2390,N 9TH AVE,
377,-122.9353639,46.960361111000005,67,Thurston,0,I-5,
378,-122.89891940000001,46.275458333,15,Cowlitz,0,CR-POWELL RD,
379,-122.82319440000002,47.02075,67,Thurston,1102,COLLEGE ST SE,BELAIR DR SE
379,-122.82319440000002,47.02075,67,Thurston,1102,COLLEGE ST SE,BELAIR DR SE
380,-122.11183059999999,47.312927778,33,King,0,CR-AUBURN-BLACK DIAMOND,SE 321 PL
380,-122.11183059999999,47.312927778,33,King,0,CR-AUBURN-BLACK DIAMOND,SE 321 PL
381,-122.65600559999999,45.726830556,11,Clark,0,I-205,
382,-122.30534170000001,47.292872222,33,King,735,I-5,
383,-122.11049170000001,48.034161111,61,Snohomish,0,SR-9,SUNNY SCHOOL RD
383,-122.11049170000001,48.034161111,61,Snohomish,0,SR-9,SUNNY SCHOOL RD
384,-117.3537889,47.785075,63,Spokane,0,US-2,
384,-117.3537889,47.785075,63,Spokane,0,US-2,
385,-122.13828059999999,47.145288889,53,Pierce,0,CR-218TH AVE CT E,
386,-122.53705,47.264733333,53,Pierce,2230,N NARROWS DR,N JACKSON AVE
386,-122.53705,47.264733333,53,Pierce,2230,N NARROWS DR,N JACKSON AVE
387,-122.6974639,45.841063889,11,Clark,0,I-5,
388,-122.3872472,47.63951388899999,33,King,1960,THORNDYKE AVE W,THORNDYKE PL W
388,-122.3872472,47.63951388899999,33,King,1960,THORNDYKE AVE W,THORNDYKE PL W
389,-117.07559170000002,47.671291667,63,Spokane,1165,COUNTRY VISTA DR,E MISSION AVE
390,-121.96341670000001,47.439625,33,King,0,SR-18,
390,-121.96341670000001,47.439625,33,King,0,SR-18,
391,-122.24945,47.415380556,33,King,1030,SR-181,
392,-117.49224720000001,47.295466667,63,Spokane,0,CR-S WELLS RD,
393,-120.58492220000001,47.006786111000004,37,Kittitas,620,CR-W UNIVERSITY WAY,CURRIER ST N
394,-122.3324972,47.465202778000005,33,King,229,SR-509,
395,-122.87563329999999,47.8231,31,Jefferson,0,US-101,
396,-124.24955,47.787783333,31,Jefferson,0,US-101,
397,-122.54150279999999,47.823802778,35,Kitsap,0,CR-HANSVILLE RD NE,
398,-123.04815,46.955708333000004,67,Thurston,0,CR-WADDELL CREEK RD SW,
399,-119.12755559999998,46.250586111000004,21,Franklin,1660,I-182,
400,-117.5681389,48.790366667,65,Stevens,0,SMACKOUT CREEK RD,
402,-122.24404170000001,47.446625,33,King,2310,SR-181,
402,-122.24404170000001,47.446625,33,King,2310,SR-181,
403,-122.28730829999999,48.467952778000004,57,Skagit,0,CR-FRANCIS RD,
403,-122.28730829999999,48.467952778000004,57,Skagit,0,CR-FRANCIS RD,
404,-119.3849861,46.474061111000005,5,Benton,0,GLADE NORTH RD,
405,-122.8453472,47.996825,31,Jefferson,0,SR-20,
405,-122.8453472,47.996825,31,Jefferson,0,SR-20,
406,-122.9527472,46.143755556,15,Cowlitz,1190,NE NICHOLS BLVD,MAPLE ST
407,-122.47263329999998,47.170313889,53,Pierce,1124,I-5,
407,-122.47263329999998,47.170313889,53,Pierce,1124,I-5,
408,-117.81914170000002,48.32014444399999,65,Stevens,0,US-395,BLUE CREEK
408,-117.81914170000002,48.32014444399999,65,Stevens,0,US-395,BLUE CREEK
408,-117.81914170000002,48.32014444399999,65,Stevens,0,US-395,BLUE CREEK
408,-117.81914170000002,48.32014444399999,65,Stevens,0,US-395,BLUE CREEK
408,-117.81914170000002,48.32014444399999,65,Stevens,0,US-395,BLUE CREEK
409,-122.936325,46.955094444,67,Thurston,2320,I-5 RAMP Q109977,
409,-122.936325,46.955094444,67,Thurston,2320,I-5 RAMP Q109977,
409,-122.936325,46.955094444,67,Thurston,2320,I-5 RAMP Q109977,
409,-122.936325,46.955094444,67,Thurston,2320,I-5 RAMP Q109977,
410,-123.1019278,46.814541667,67,Thurston,0,CR-188TH AVE SW,
410,-123.1019278,46.814541667,67,Thurston,0,CR-188TH AVE SW,
411,-121.75259170000001,47.473572222,33,King,0,I-90,
412,-122.51810559999998,47.179497221999995,53,Pierce,1124,BRIDGEPORT WAY SW,86TH ST SW
413,-122.07026940000002,47.936069444,61,Snohomish,0,US-2,
413,-122.07026940000002,47.936069444,61,Snohomish,0,US-2,
413,-122.07026940000002,47.936069444,61,Snohomish,0,US-2,
413,-122.07026940000002,47.936069444,61,Snohomish,0,US-2,
414,-122.07954720000001,47.4434,33,King,0,CR-196TH AVE SE,195TH PL SE
414,-122.07954720000001,47.4434,33,King,0,CR-196TH AVE SE,195TH PL SE
415,-122.47840829999998,45.748427778,11,Clark,0,CR-NE 174TH ST,
416,-121.8888167,48.27154444399999,61,Snohomish,0,SR-530,
417,-117.22454170000002,46.774169443999995,75,Whitman,0,CR-PULLMAN ALBION RD,
418,-119.0482028,46.799541667,1,Adams,0,SR-26,BOOKER RD
418,-119.0482028,46.799541667,1,Adams,0,SR-26,BOOKER RD
419,-122.6224889,47.439677778000004,35,Kitsap,0,SR-16,
420,-122.10154720000001,47.368283333,33,King,0,SR-18,
420,-122.10154720000001,47.368283333,33,King,0,SR-18,
420,-122.10154720000001,47.368283333,33,King,0,SR-18,
421,-120.17103610000001,48.264163888999995,47,Okanogan,0,CR-SMITH CANYON RD,
422,-122.51833329999998,47.255411111,53,Pierce,2230,6TH AVE,
423,-122.25201940000001,47.896286111,61,Snohomish,690,SR-99,
423,-122.25201940000001,47.896286111,61,Snohomish,690,SR-99,
425,-122.22981940000001,47.383311111000005,33,King,1030,SR-516,STATE AVE N
426,-117.37268059999998,47.628158333,63,Spokane,2110,E 29TH AVE,
427,-122.68836940000001,48.952155556,73,Whatcom,0,I-5,
428,-122.82805559999998,46.576111111,41,Lewis,0,SR-508,
429,-117.47533329999999,47.617113888999995,63,Spokane,0,CR-S ASSEMBLY RD,W BLUFF RD
430,-122.19644170000001,45.573608333,59,Skamania,0,SR-14,
431,-122.27140829999999,47.921825,61,Snohomish,690,SR-526,
432,-122.18550829999998,47.758430556,33,King,170,SR-522,
433,-122.71987779999999,47.523788888999995,35,Kitsap,180,SR-3,
433,-122.71987779999999,47.523788888999995,35,Kitsap,180,SR-3,
433,-122.71987779999999,47.523788888999995,35,Kitsap,180,SR-3,
434,-122.5380389,45.642916667,11,Clark,2370,NE 28TH ST,NE 132ND AVE
435,-122.28430829999999,47.422413889,33,King,1958,I-5,
435,-122.28430829999999,47.422413889,33,King,1958,I-5,
435,-122.28430829999999,47.422413889,33,King,1958,I-5,
435,-122.28430829999999,47.422413889,33,King,1958,I-5,
436,-122.03931940000001,47.541947222,33,King,980,I-90,
437,-122.9707972,46.127525,15,Cowlitz,0,SR-432,DOUGLAS ST
437,-122.9707972,46.127525,15,Cowlitz,0,SR-432,DOUGLAS ST
438,-123.01720279999999,46.64555,41,Lewis,0,SR-6,CHILVERS RD
438,-123.01720279999999,46.64555,41,Lewis,0,SR-6,CHILVERS RD
438,-123.01720279999999,46.64555,41,Lewis,0,SR-6,CHILVERS RD
439,-117.0887528,47.506330556,63,Spokane,0,CR-S MOLTER RD,
440,-122.30845559999999,47.284855556000004,33,King,735,I-5,
441,-119.15296940000002,48.315383333,47,Okanogan,0,SR-155,
442,-122.4716861,45.875655556000005,11,Clark,0,CR-NE KELLY RD,
443,-123.0206528,47.159916667,45,Mason,0,CR-SE LYNCH RD,
444,-119.81333059999999,46.633072221999996,25,Grant,0,SR-243,
444,-119.81333059999999,46.633072221999996,25,Grant,0,SR-243,
445,-119.2520139,47.106166667,25,Grant,1390,SR-17,YANEZAWA BLVD
445,-119.2520139,47.106166667,25,Grant,1390,SR-17,YANEZAWA BLVD
446,-122.4814972,48.250108333,29,Island,0,CR-N CAMANO DR,UTSALADY RD
446,-122.4814972,48.250108333,29,Island,0,CR-N CAMANO DR,UTSALADY RD
447,-122.43433610000001,47.151808333000005,53,Pierce,0,SR-7,115TH ST S
447,-122.43433610000001,47.151808333000005,53,Pierce,0,SR-7,115TH ST S
448,-122.07899440000001,47.421227778,33,King,0,CR-SE PETROVITSKY RD,
448,-122.07899440000001,47.421227778,33,King,0,CR-SE PETROVITSKY RD,
449,-119.89630829999999,47.160133333000005,25,Grant,0,CR-ROAD 5 NW,
450,-119.55722779999999,47.008816667,25,Grant,0,CR-DODSON RD S,
451,-122.8558361,47.046494444,67,Thurston,1590,MARTIN WAY E,ENSIGN RD NE
452,-122.68299999999999,47.3881,53,Pierce,0,SR-302,
453,-119.95556670000002,46.391430556,77,Yakima,0,SR-241,
453,-119.95556670000002,46.391430556,77,Yakima,0,SR-241,
453,-119.95556670000002,46.391430556,77,Yakima,0,SR-241,
454,-122.31475829999998,47.204863888999995,53,Pierce,1770,SR-167,
455,-122.28593329999998,47.507502778,33,King,2310,S BOEING ACCESS RD,AIRPORT WAY S
455,-122.28593329999998,47.507502778,33,King,2310,S BOEING ACCESS RD,AIRPORT WAY S
455,-122.28593329999998,47.507502778,33,King,2310,S BOEING ACCESS RD,AIRPORT WAY S
456,-122.5632389,46.932277778,67,Thurston,0,SR-507,
456,-122.5632389,46.932277778,67,Thurston,0,SR-507,
457,-120.18501940000002,46.505741666999995,77,Yakima,0,SR-24,
460,-122.0805278,47.210919444,33,King,0,SR-164,
460,-122.0805278,47.210919444,33,King,0,SR-164,
461,-122.3143472,47.434713888999994,33,King,1958,12TH PL S,16TH AVE S
461,-122.3143472,47.434713888999994,33,King,1958,12TH PL S,16TH AVE S
462,-122.21733059999998,47.017386111,53,Pierce,0,CR-264TH ST E,
463,-117.3496389,47.999097221999996,63,Spokane,0,US-2,
463,-117.3496389,47.999097221999996,63,Spokane,0,US-2,
464,-117.1673,47.678733333000004,63,Spokane,2113,E MONTGOMERY AVE,
465,-117.29374720000001,47.672211111,63,Spokane,2113,E MISSION AVE,E AUGUSTA AVE
466,-117.59201110000001,48.021694444,65,Stevens,0,US-395,
466,-117.59201110000001,48.021694444,65,Stevens,0,US-395,
466,-117.59201110000001,48.021694444,65,Stevens,0,US-395,
467,-119.69046110000001,48.110938888999996,47,Okanogan,0,CR-MONSE RIVER RD,
468,-117.94074170000002,47.323186111000005,43,Lincoln,0,I-90,
468,-117.94074170000002,47.323186111000005,43,Lincoln,0,I-90,
469,-122.8469,47.040027778,67,Thurston,1590,FONES RD SE,WOODLAND TRAIL
470,-122.97623329999999,46.9497,67,Thurston,0,CR-LITTLEROCK RD SW,
471,-117.66860279999999,47.642936111000004,63,Spokane,0,US-2,CHRISTENSEN RD
471,-117.66860279999999,47.642936111000004,63,Spokane,0,US-2,CHRISTENSEN RD
471,-117.66860279999999,47.642936111000004,63,Spokane,0,US-2,CHRISTENSEN RD
472,-122.22801940000001,47.399411111000006,33,King,1030,SR-167 RAMP S102109,84TH AVE
473,-118.78147779999999,47.822022222,43,Lincoln,0,SR-174,
474,-122.5948861,48.892363888999995,73,Whatcom,740,CR-GRANDVIEW RD,ATWOOD RD
475,-122.21813329999999,47.378322222,33,King,1030,REITEN RD,E GUIBERSON ST
476,-118.8091278,46.821719443999996,1,Adams,0,CR-S LIND HATTON RD,
477,-122.1377278,47.635197221999995,33,King,1820,NE 28TH ST,152ND AVE NE
478,-119.4443278,46.852325,25,Grant,0,SR-26,
478,-119.4443278,46.852325,25,Grant,0,SR-26,
479,-122.8563528,46.062713888999994,15,Cowlitz,0,CR-MOUNT PLEASANT RD,
480,-122.3097,47.546936111,33,King,1960,I-5,
480,-122.3097,47.546936111,33,King,1960,I-5,
481,-119.66966940000002,47.103866667,25,Grant,0,I-90,
482,-122.31571940000002,47.777622222,33,King,0,I-5 RAMP,SR-104
482,-122.31571940000002,47.777622222,33,King,0,I-5 RAMP,SR-104
483,-122.25020559999999,48.247394443999994,61,Snohomish,0,I-5,
483,-122.25020559999999,48.247394443999994,61,Snohomish,0,I-5,
483,-122.25020559999999,48.247394443999994,61,Snohomish,0,I-5,
485,-119.9089889,48.049019443999995,47,Okanogan,1670,WARREN AVE,EVELINE ST
486,-122.24401110000001,47.81215,61,Snohomish,0,CR-DAMSON RD,
487,-117.8247194,47.915772222,65,Stevens,0,CR-FORT WELLPINIT RD,
488,-122.67618610000001,47.528130556,35,Kitsap,0,SR-16,
489,-117.05534440000001,46.419925,3,Asotin,360,US-12,
490,-122.0887972,48.072058333,61,Snohomish,0,CR-84TH ST NE,105TH AVE NE
490,-122.0887972,48.072058333,61,Snohomish,0,CR-84TH ST NE,105TH AVE NE
490,-122.0887972,48.072058333,61,Snohomish,0,CR-84TH ST NE,105TH AVE NE
491,-122.49765,48.808608333,73,Whatcom,110,CORDATA PKWY,
492,-122.3247861,48.477780556000006,57,Skagit,230,SR-20,
493,-117.23969440000002,47.668722222,63,Spokane,2113,SR-27,
494,-122.84441389999999,47.056733333000004,67,Thurston,1590,LILLY RD NE,12TH AVE NE
495,-122.3762,47.639208333,33,King,1960,15TH AVE W,W WHEELER ST
496,-117.2136139,47.657130556000006,63,Spokane,2113,SPRAGUE,
497,-122.35664170000001,47.690594444,33,King,1960,N 85TH ST,PALATINE AVE N
498,-123.32833329999998,47.131927778000005,45,Mason,0,CR-W CLOQUALLUM RD,
500,-122.2948889,47.2578,33,King,100,SR-161,
501,-119.67755,48.316888889,47,Okanogan,0,CR-B AND ON NORTH RD,
502,-122.2287,47.301677778,33,King,100,A ST SE,
503,-122.2131139,47.904186111,61,Snohomish,690,I-5,
504,-122.1736111,48.089163889,61,Snohomish,1280,STATE AVE,104TH ST NE
505,-122.50782779999999,47.176513889,53,Pierce,1124,LAKEWOOD DR SW,STEILACOOM BLVD SW
505,-122.50782779999999,47.176513889,53,Pierce,1124,LAKEWOOD DR SW,STEILACOOM BLVD SW
505,-122.50782779999999,47.176513889,53,Pierce,1124,LAKEWOOD DR SW,STEILACOOM BLVD SW
505,-122.50782779999999,47.176513889,53,Pierce,1124,LAKEWOOD DR SW,STEILACOOM BLVD SW
505,-122.50782779999999,47.176513889,53,Pierce,1124,LAKEWOOD DR SW,STEILACOOM BLVD SW
506,-119.06121940000001,46.176105556,5,Benton,0,CR-E PERKINS RD,
507,-120.02885559999999,47.693669443999994,17,Douglas,0,CR-RD M NW,
1,-122.2912,47.392375,33,King,1030,I-5,
2,-120.41741110000001,46.418791667,77,Yakima,0,CR-S WAPATO RD,PROGRESSIVE RD
2,-120.41741110000001,46.418791667,77,Yakima,0,CR-S WAPATO RD,PROGRESSIVE RD
3,-122.59751940000001,47.632019443999994,35,Kitsap,0,CR-ILLAHEE RD NE,
3,-122.59751940000001,47.632019443999994,35,Kitsap,0,CR-ILLAHEE RD NE,
4,-123.01016940000001,46.797836111,67,Thurston,0,I-5 RAMP,SR-12
5,-122.22672220000001,45.563238889,59,Skamania,0,SR-14,MARBLE RD
6,-123.01016940000001,46.797836111,67,Thurston,0,I-5 RAMP,US-12
7,-119.32829170000001,47.445861111000006,25,Grant,0,CR-PINTO RIDGE RD,
8,-122.23220829999998,47.333427778,33,King,100,B ST NW,29TH ST NW
9,-122.5346222,45.627986111000006,11,Clark,2370,NE 136TH AVE,
9,-122.5346222,45.627986111000006,11,Clark,2370,NE 136TH AVE,
9,-122.5346222,45.627986111000006,11,Clark,2370,NE 136TH AVE,
10,-117.62075,47.55335555600001,63,Spokane,0,CR-W GRANITE LK RD,
11,-122.40956940000001,47.118783333,53,Pierce,0,CR-152ND ST E,
12,-122.33587779999999,47.819813888999995,61,Snohomish,1215,76TH AVE W,198TH ST SW
12,-122.33587779999999,47.819813888999995,61,Snohomish,1215,76TH AVE W,198TH ST SW
13,-121.3116889,45.945411111000006,39,Klickitat,0,CR-BZ GLENWOOD HWY,
14,-122.5331028,46.532222222,41,Lewis,0,SR-12,
